English Name,Energy (kcal),Total Carbohydrate,Protein,Total Fat,Saturated Fat,Chol,Total Dietary Fiber,Total Sugars,Calcium,Sodium,Restaurant,Item type,main food type,ingredient_category,spicy,sweet,salty,sour,vegetiarian,gluten,milk,egg,fish,crustaceans,price
Steamed_egg_custard_bun/Sweet_milky_bun,120,22,2,3,0,12,0,13,24,47,4,5,6,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,24
Steamed_barbecue_pork_bun,150,24,4,4,0,0,0,0,0,160,4,3,6,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Steamed_lotus_seed_paste_and_egg_yolk_bun,170,30,0,0,0,26,0,12,18,36,4,5,6,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,28
Steamed_chicken_bun,120,19,0,0,0,13,0,0,14,160,4,3,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21
Steamed_glutinous_rice_roll,260,47,0,0,0,3,0,0,25,360,4,3,3,11,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20
'Mai-lai'_cake,370,59,0,10,0,71,0,21,60,280,4,5,6,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,18
Steamed_vegetable_and_meat_bun,190,29,0,0,0,0,2,0,17,220,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,22
Steamed_bun_with_assorted_stuffing,540,75,18,19,0,80,7,22,68,700,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,25
Steamed_dumpling_Chiu_Chow-style,92,13,0,0,0,0,0,0,18,220,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26
Steamed_pork_ribs_with_black_bean_sauce,260,7.3,16,17,5,43,0,0,48,660,4,1,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,48
Steamed_chicken_feet_with_black_bean_sauce,200,5.7,15,13,2,61,2,0,66,620,4,1,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38
Steamed_fish_head_with_black_bean_sauce,190,4.7,11,13,0,120,0,3,200,640,4,1,6,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,68
Steamed_pork_dumpling_Shanghai-style,85,6.3,0,0,0,10,0,0,0,140,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Soup_dumpling,140,13,12,0,0,32,0,0,37,940,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30
Steamed_pork_dumpling_with_crab_meat_Shanghai-style,83,6.1,0,5,0,12,0,0,0,140,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,32
Steamed_vegetarian_dumpling,52,9,0,0,0,0,0,0,0,150,4,3,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Steamed_beef_omasum_with_ginger_and_spring_onion,160,5.8,20,0,0,170,0,0,59,890,4,1,6,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,58
Braised_ox_tripe_with_zhuhou_sauce,220,11,22,10,0,180,0,6,34,920,4,1,6,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,60
Steamed_squid_with_garlic,170,6.1,19,0,0,360,0,0,32,830,4,1,6,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,58
Steamed_rice_flour_roll_with_shredded_chicken,110,9.5,0,0,0,0,0,0,10,270,4,3,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Steamed_beancurd_sheet_roll,150,3,0,12,0,17,0,1,21,250,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26
Steamed_beancurd_sheet_roll_with_duck_feet,160,8.8,0,11,0,27,0,0,28,310,4,1,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38
Steamed_beancurd_sheet_roll_with_chicken,150,4.2,10,10,0,32,0,0,17,390,4,1,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36
Steamed_fresh_prawn_dumpling_/_Ha-gau,50,5.6,0,0,0,21,0,0,0,120,4,3,6,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,28
Steamed_stuffed_dumpling_with_shrimp/_Siu_mai,61,3.2,0,0,0,22,0,0,0,160,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Steamed_minced_beef_ball,93,4.5,0,0,0,11,0,0,0,250,4,3,6,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26
Steamed_chicken_with_fish_maw,210,5.3,18,14,0,52,0,0,24,970,4,1,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,68
Steamed_curry_squid,190,8.9,22,0,0,420,2,4,57,1300,4,1,6,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,58
Turnip_cake_(steamed),170,23,4,0,0,0,0,0,37,750,4,3,6,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Mini-sized_sticky_rice_wrapped_in_lotus_leaf,210,31,0,7,0,27,0,0,25,420,4,3,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Sticky_rice_wrapped_in_lotus_leaf,710,110,26,23,0,54,0,0,37,1400,4,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38
Steamed_rice-roll_with_barbecued_pork,110,14,0,0,0,0,0,0,0,310,4,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Steamed_rice-roll_with_beef,88,13,0,0,0,0,0,0,5,120,4,3,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Steamed_rice-roll_with_shrimps,81,13,0,0,0,16,0,0,13,110,4,3,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30
Steamed_rice-roll_with_scallops,70,11,3,0,0,2,0,0,0,110,4,3,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,32
Steamed_rice-roll_with_vegetarian_food,76,13,0,0,0,0,2,0,0,140,4,3,3,8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,26
Deep-fried_taro_dumpling,170,13,0,12,0,16,0,0,12,210,4,3,6,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,20
Spring_roll,150,11,4,11,2,15,0,0,10,210,4,3,6,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15
Deep-fried_meat_dumpling,170,21,0,0,0,0,0,0,12,88,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Deep-fried_Chinese_bun,280,33,0,15,0,0,0,0,18,44,4,3,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,15
Deep-fried_wonton,99,7.4,0,0,1,10,0,0,0,100,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,20
Pan-fried_rice-roll,450,77,0,14,0,9,0,0,71,610,4,3,3,11,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,22
Pan-fried_beancurd_sheet_roll,130,2.4,0,11,0,29,0,0,26,210,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Turnip_cake_(pan-fried),120,15,0,0,0,0,0,0,21,450,4,3,6,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Sweeten_water_chestnut_cake_(pan-fried),110,25,0,0,0,0,0,15,0,0,4,3,6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Taro_cake_(pan-fried),140,18,0,0,1,0,0,0,23,350,4,3,6,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Pan-fried_vegetable_and_meat_bun,160,20,0,0,0,7,0,0,19,190,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,22
Boiled_Headed_Lettuce,87,7,0,0,0,0,0,0,67,65,4,1,6,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28
Boiled_Head_Lettuce_with_Oyster_Sauce,95,8.4,0,0,0,0,0,0,68,360,4,1,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30
Boiled_Head_Lettuce_with_Sweetened_Soy_Sauce,91,7.6,0,0,0,0,0,0,69,370,4,1,6,8,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30
Boiled_Chinese_Flowering_Cabbage,72,8.3,0,0,0,0,0,0,230,85,4,1,6,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28
Boiled_Chinese_Flowering_Cabbage_with_Oyster_Sauce,83,11,5,0,0,0,0,0,230,540,4,1,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30
Boiled_Chinese_Flowering_Cabbage_with_Sweetened_Soy_Sauce,76,9.1,0,0,0,0,0,0,230,470,4,1,6,8,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30
Boiled_Water_Spinach,71,8,5,0,0,0,0,0,140,140,4,1,6,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28
Boiled_Water_Spinach_with_Fermented_Soybean_Curd_Sauce,98,8.4,0,0,0,0,0,0,150,570,4,1,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30
Steamed_Rice_with_Chicken_and_Winter_Mushroom,660,100,25,18,0,37,0,0,40,1100,4,1,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,48
Steamed_Rice_with_Pork_Rib_and_Chicken_Leg_and_Black_Bean_Sauce,820,130,24,25,0,45,0,5,55,1200,4,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,48
Rice_Vermicelli_in_Soup_with_Sliced_Freshwater_Fish,450,67,25,0,0,67,0,0,73,1500,4,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38
Rice_in_Soup_with_Winter_Melon_and_Diced_Pork,590,110,28,0,0,44,0,0,41,1500,4,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38
Red_bean_dessert/sweet_soup,260,53,0,0,0,0,0,24,43,0,4,5,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Mung_bean_dessert/sweet_soup,280,59,0,0,0,0,0,32,42,0,4,5,6,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Sweet_potato_dessert/sweet_soup,220,53,0,0,0,0,0,18,38,50,4,5,6,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Mixed_bean_dessert/sweet_soup_(Ja-ja_dessert),360,66,12,0,0,0,11,26,76,25,4,5,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Soybean_curd_dessert,170,26,0,0,0,0,0,20,260,0,4,5,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Mango_pudding,180,31,4,4,0,16,0,24,73,53,4,5,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,18
Egg_tart_(small),86,9.4,0,0,0,26,0,0,0,18,4,5,6,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,10
Sesame_dessert/sweet_soup,290,43,0,12,0,14,0,27,210,0,4,5,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Mango_sago_dessert_with_pomelo,210,39,1,0,0,0,0,28,34,28,4,5,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Coconut_milk_yellow_bean_pudding,120,16,0,0,0,0,0,12,16,14,4,5,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Steamed_sago_dumpling_with_red_bean_paste,86,17,0,0,0,0,0,7,0,0,4,3,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Steamed_sago_dumpling_with_lotus_seed_paste,89,15,0,3,0,0,0,0,0,0,4,3,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Salted_meat_rice_dumpling,480,68,14,17,0,89,0,0,30,660,4,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,20
'Gan-shui'_rice_dumpling,390,83,0,0,0,0,0,0,9,56,4,3,3,11,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,18
Marinated_jellyfish,240,6.3,13,18,0,32,0,0,0,2200,4,3,6,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28
Baked_barbecued_pork_puff,200,14,0,14,0,27,0,0,0,110,4,3,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Puff_pastries_filled_with_shredded_turnip,210,18,0,13,0,0,0,0,14,230,4,3,6,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24
Egg_McMuffin,300,31,17,13,5,260,4,3,25,750,1,4,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,28
Egg_White_Delight,250,30,18,8,3,25,4,3,25,770,1,4,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,28
Sausage_McMuffin,370,29,14,23,8,45,4,2,25,780,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Sausage_McMuffin_with_Egg,450,30,21,28,10,285,4,2,30,860,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,30
Sausage_McMuffin_with_Egg_Whites,400,30,21,23,8,50,4,2,25,880,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,30
Steak_&_Egg_McMuffin,430,31,26,23,9,300,4,3,30,960,1,4,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,32
Bacon_and_Egg_&_Cheese_Biscuit_(Regular_Biscuit),460,38,19,26,13,250,2,3,15,1300,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30
Bacon_and_Egg_&_Cheese_Biscuit_(Large_Biscuit),520,43,19,30,14,250,3,4,20,1410,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,32
Bacon_and_Egg_&_Cheese_Biscuit_with_Egg_Whites_(Regular_Biscuit),410,36,20,20,11,35,2,3,15,1300,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30
Bacon_and_Egg_&_Cheese_Biscuit_with_Egg_Whites_(Large_Biscuit),470,42,20,25,12,35,3,4,15,1420,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,32
Sausage_Biscuit_(Regular_Biscuit),430,34,11,27,12,30,2,2,6,1080,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Sausage_Biscuit_(Large_Biscuit),480,39,11,31,13,30,3,3,8,1190,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30
Sausage_Biscuit_with_Egg_(Regular_Biscuit),510,36,18,33,14,250,2,2,10,1170,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,30
Sausage_Biscuit_with_Egg_(Large_Biscuit),570,42,18,37,15,250,3,3,10,1280,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,32
Sausage_Biscuit_with_Egg_Whites_(Regular_Biscuit),460,34,18,27,12,35,2,3,8,1180,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,30
Sausage_Biscuit_with_Egg_Whites_(Large_Biscuit),520,40,18,32,13,35,3,3,8,1290,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,32
Southern_Style_Chicken_Biscuit_(Regular_Biscuit),410,41,17,20,8,30,2,3,6,1180,1,4,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30
Southern_Style_Chicken_Biscuit_(Large_Biscuit),470,46,17,24,9,30,3,4,8,1290,1,4,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,32
Steak_&_Egg_Biscuit_(Regular_Biscuit),540,38,25,32,16,280,2,3,20,1470,1,4,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,32
Bacon_and_Egg_&_Cheese_McGriddles,460,48,19,21,9,250,2,15,20,1250,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30
Bacon_and_Egg_&_Cheese_McGriddles_with_Egg_Whites,400,47,20,15,7,35,2,16,15,1250,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30
Sausage_McGriddles,420,44,11,22,8,35,2,15,8,1030,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Sausage_and_Egg_&_Cheese_McGriddles,550,48,20,31,12,265,2,15,20,1320,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30
Sausage_and_Egg_&_Cheese_McGriddles_with_Egg_Whites,500,46,21,26,10,50,2,15,20,1320,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30
Bacon_and_Egg_&_Cheese_Bagel,620,57,30,31,11,275,3,7,20,1480,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,32
Bacon_and_Egg_&_Cheese_Bagel_with_Egg_Whites,570,55,30,25,9,60,3,8,20,1480,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,32
Steak_and_Egg_&_Cheese_Bagel,670,56,33,35,13,295,3,7,25,1510,1,4,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,34
Big_Breakfast_(Regular_Biscuit),740,51,28,48,17,555,3,3,15,1560,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,38
Big_Breakfast_(Large_Biscuit),800,56,28,52,18,555,4,3,15,1680,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,40
Big_Breakfast_with_Egg_Whites_(Regular_Biscuit),640,50,26,37,14,35,3,3,10,1590,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,38
Big_Breakfast_with_Egg_Whites_(Large_Biscuit),690,55,26,41,14,35,4,4,10,1700,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,40
Big_Breakfast_with_Hotcakes_(Regular_Biscuit),1090,111,36,56,19,575,6,17,25,2150,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,42
Big_Breakfast_with_Hotcakes_(Large_Biscuit),1150,116,36,60,20,575,7,17,30,2260,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,44
Big_Breakfast_with_Hotcakes_and_Egg_Whites_(Regular_Biscuit),990,110,35,46,16,55,6,17,25,2170,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,42
Big_Breakfast_with_Hotcakes_and_Egg_Whites_(Large_Biscuit),1050,115,35,50,16,55,7,18,25,2290,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,44
Hotcakes,350,60,8,9,2,20,3,14,15,590,1,4,1,11,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18
Hotcakes_and_Sausage,520,61,15,24,7,50,3,14,15,930,1,4,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,28
Sausage_Burrito,300,26,12,16,7,115,1,2,15,790,1,4,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,20
Hash_Brown,150,15,1,9,0,0,2,0,0,310,1,4,6,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Cinnamon_Melts,460,66,6,19,9,15,3,32,6,370,1,4,1,11,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,15
Fruit_&_Maple_Oatmeal,290,58,5,4,0,5,5,32,10,160,1,4,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Fruit_&_Maple_Oatmeal_without_Brown_Sugar,260,49,5,4,0,5,5,18,6,115,1,4,6,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Big_Mac,530,47,24,27,10,85,3,9,25,960,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38
Quarter_Pounder_with_Cheese,520,41,30,26,12,95,3,10,30,1100,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,32
Quarter_Pounder_with_Bacon_&_Cheese,600,48,37,29,13,105,3,12,25,1440,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,34
Quarter_Pounder_with_Bacon_Habanero_Ranch,610,46,37,31,13,105,3,10,25,1180,1,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,36
Quarter_Pounder_Deluxe,540,45,29,27,11,85,3,9,25,960,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,36
Double_Quarter_Pounder_with_Cheese,750,42,48,43,19,160,3,10,30,1280,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,40
Hamburger,240,32,12,8,3,30,1,6,10,480,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28
Cheeseburger,290,33,15,11,5,45,2,7,20,680,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,30
Double_Cheeseburger,430,35,24,21,10,90,2,7,30,1040,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,34
Bacon_Clubhouse_Burger,720,51,39,40,15,115,4,14,30,1470,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38
McDouble,380,34,22,17,8,75,2,7,20,840,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,32
Bacon_McDouble,440,35,27,22,10,90,2,7,20,1110,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,34
Daily_Double,430,34,22,22,9,80,2,7,20,760,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,34
Jalapeño_Double,430,35,22,23,9,80,2,6,20,1030,1,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,36
McRib,500,44,22,26,10,70,3,11,15,980,1,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,32
Premium_Crispy_Chicken_Classic_Sandwich,510,55,24,22,0,45,3,10,15,990,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,32
Premium_Grilled_Chicken_Classic_Sandwich,350,42,28,9,2,65,3,8,15,820,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,32
Premium_Crispy_Chicken_Club_Sandwich,670,58,36,33,9,85,3,11,30,1410,1,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,36
